"codigo"|"apartamento"|"bairro_extraido"|"qtd_quartos"|"qtd_banheiros"|"qtd_graragem"|"metragem"|"valor_venda"
159575|APARTAMENTO NO CENTRO||3|3|2|123|R$ 510.000,00
141920|Apartamento de 75m² com 02 quartos para locação e venda - Jardim Nova Aliança|Jardim Nova Aliança|2|2|2|75|R$ 510.000,00
140663|EXCELENTE APARTAMENTO NO QUINTA DA PRIMAVERA||2|2|1|63|R$ 510.000,00
135476|Apartamento de 75m² com 02 quartos para locação e venda - Nova Aliança|Nova Aliança|2|2|1|75|R$ 510.000,00
135110|**** EXCELENTE OPORTUNIDADE****||2|1|1|86|R$ 510.000,00
118760|Ótimo apartamento próximo à Avenida Meira Junior||3|3|2|132|R$ 510.000,00
105611|Apartamento com 02 suítes para locação e venda - Santa Cruz|Santa Cruz|2|3|2|76|R$ 510.000,00
67469|Apartamento de 141m² com 03 quartos para locação - Centro|Centro|3|4|1|141|R$ 510.000,00
194357|Apartamento de 101m² com 02 suítes para locação e venda - Jardim Botânico|Jardim Botânico|2|3|2|101|R$ 513.000,00
244889|Apartamento de 67m² com 02 quartos à venda - Ribeirânia|Ribeirânia|2|2|2|67|R$ 515.000,00
212930|Apartamento de 59M² com 02 quartos - Quinta da Primavera|Quinta da Primavera|2|2|2|59|R$ 515.000,00
177014|Apartamento de 150m² com 03 quartos para venda e locação - Centro|Centro|3|4|2|150|R$ 499.000,00
245039|Apartamento de 62m² com 02 quartos à venda - Ribeirânia|Ribeirânia|2|2|1|62|R$ 520.000,00
240932|Apartamento de 65m² com 03 quartos à venda - Jardim Sumarezinho|Jardim Sumarezinho|3|2|1|65|R$ 520.000,00
239543|Apartamento 3 Quartos - 199m² - Higienópolis|"199m² Higienópolis"|3|2|1|199|R$ 520.000,00
229691|Apartamento - Padrão|Padrão|2|2|1|71|R$ 520.000,00
229682|Apartamento de 63m² com 02 quartos para locação e venda - Jardim Irajá|Jardim Irajá|2|1|1|63|R$ 520.000,00
226493|Apartamento de 82m² com 02 quartos à venda - Jardim Nova Aliança Sul|Jardim Nova Aliança Sul|2|2|2|82|R$ 520.000,00
223775|Apartamento de 106m² com 03 quartos à venda - Santa Cruz do José Jacques|Santa Cruz do José Jacques|3|3|2|106|R$ 520.000,00
216413|Apartamento de 82m² com 02 quartos para locação - Jardim Nova Aliança Sul|Jardim Nova Aliança Sul|2|2|1|82|R$ 520.000,00
212594|Apartamento de 77m² com 03 quartos - Jardim Nova Aliança|Jardim Nova Aliança|3|2|2|77|R$ 520.000,00
210080|Apartamento de 129m² com 03 quartos à venda - Centro|Centro|3|2|1|129|R$ 520.000,00
